Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,83216,-,-,-,34.01,-116.22,-8,1401,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag,Surface Albedo
2016,3,5,6,30,23,116,30,21,326,43,7,11,11,84,7633,8625,1541,278,3,4,0.18529999256134033
2016,3,5,7,0,63,211,99,40,574,138,8,7,12,84,7013,8016,1577,279,4,4,0.18529999256134033
2016,3,5,7,30,105,260,176,52,714,247,8,4,13,84,6571,7418,1569,279,4,4,0.18529999256134033
2016,3,5,8,0,148,288,254,61,800,356,4,-4,15,85,5556,6837,1562,284,4,0,0.18529999256134033
2016,3,5,8,30,101,701,422,68,859,461,8,-7,16,85,5212,6278,1525,284,4,0,0.18529999256134033
2016,3,5,9,0,252,205,363,71,906,558,8,-18,18,85,4133,5749,1488,286,4,0,0.18529999256134033
2016,3,5,9,30,281,307,467,75,935,643,8,-21,19,85,3882,5260,1497,286,3,0,0.18529999256134033
2016,3,5,10,0,334,167,446,80,952,714,6,-35,21,84,2896,4825,1506,278,3,0,0.18529999256134033
2016,3,5,10,30,337,67,385,83,966,771,6,-32,20,84,3078,4460,1538,278,3,0,0.18529999256134033
2016,3,5,11,0,317,35,344,86,971,810,6,-34,20,84,2996,4183,1570,263,3,0,0.18529999256134033
2016,3,5,11,30,322,483,692,87,977,835,8,-34,20,84,2994,4014,1556,263,3,0,0.18529999256134033
2016,3,5,12,0,396,117,486,90,975,841,6,-34,21,84,2924,3966,1543,256,4,0,0.18529999256134033
2016,3,5,12,30,89,972,829,89,972,829,1,-32,20,84,3109,4044,1577,256,4,0,0.18529999256134033
2016,3,5,13,0,86,968,801,86,968,801,2,-28,20,84,3365,4241,1611,252,5,4,0.18529999256134033
2016,3,5,13,30,345,110,423,84,955,755,,-25,19,84,3579,4541,1661,252,4,1,0.18529999256134033
2016,3,5,14,0,319,105,387,84,930,692,8,-17,18,84,4211,4925,1712,249,4,0,0.18529999256134033
2016,3,5,14,30,15,0,15,80,908,618,6,-17,18,84,4209,5375,1655,249,3,0,0.18529999256134033
2016,3,5,15,0,72,887,533,72,887,533,1,-17,18,84,4247,5874,1598,250,3,0,0.18529999256134033
2016,3,5,15,30,124,582,379,67,844,435,7,-17,18,84,4247,6411,1537,250,3,0,0.18529999256134033
2016,3,5,16,0,101,540,288,57,793,331,8,-18,18,84,4143,6976,1476,247,3,4,0.18389999866485596
2016,3,5,16,30,71,488,193,48,698,222,7,-13,16,84,4701,7561,1464,247,2,4,0.18389999866485596
2016,3,5,17,0,45,370,99,36,533,114,3,-9,15,84,5089,8162,1452,243,1,4,0.18389999866485596
2016,3,5,17,30,21,0,21,15,232,25,8,-7,14,84,5428,8772,1439,243,1,4,0.18389999866485596
2016,3,5,18,0,0,0,0,0,0,0,8,-2,13,84,5985,9390,1427,240,1,0,0.18389999866485596
2016,3,5,18,30,0,0,0,0,0,0,6,-2,13,84,5987,10011,1415,240,1,0,0.18389999866485596
2016,3,5,19,0,0,0,0,0,0,0,8,1,13,84,6340,10632,1404,240,1,0,0.18389999866485596
2016,3,5,19,30,0,0,0,0,0,0,8,1,13,84,6341,11249,1366,240,1,0,0.18389999866485596
2016,3,5,20,0,0,0,0,0,0,0,8,5,13,84,6787,11858,1329,240,1,0,0.18389999866485596
2016,3,5,20,30,0,0,0,0,0,0,8,8,12,84,7246,12455,1265,240,1,0,0.18389999866485596
2016,3,5,21,0,0,0,0,0,0,0,8,13,12,84,7762,13031,1201,240,1,0,0.18389999866485596
2016,3,5,21,30,0,0,0,0,0,0,8,16,11,84,8289,13578,1136,240,1,0,0.18389999866485596
2016,3,5,22,0,0,0,0,0,0,0,8,17,11,84,8474,14081,1072,238,1,0,0.18389999866485596
2016,3,5,22,30,0,0,0,0,0,0,8,20,10,84,9054,14519,1022,238,1,0,0.18389999866485596
2016,3,5,23,0,0,0,0,0,0,0,1,20,10,84,8962,14864,974,240,1,0,0.18389999866485596
2016,3,5,23,30,0,0,0,0,0,0,0,23,9,84,9582,15082,935,240,1,0,0.18389999866485596
2016,3,6,0,0,0,0,0,0,0,0,0,21,9,84,9370,15142,897,242,1,0,0.18389999866485596
2016,3,6,0,30,0,0,0,0,0,0,0,25,8,84,10000,15037,861,242,1,0,0.18389999866485596
2016,3,6,1,0,0,0,0,0,0,0,0,23,8,84,9687,14780,826,242,1,0,0.18389999866485596
2016,3,6,1,30,0,0,0,0,0,0,0,24,7,84,10000,14407,832,242,1,0,0.18389999866485596
2016,3,6,2,0,0,0,0,0,0,0,0,22,7,84,9741,13948,839,244,2,0,0.18389999866485596
2016,3,6,2,30,0,0,0,0,0,0,0,23,6,84,10000,13431,939,244,2,0,0.18389999866485596
2016,3,6,3,0,0,0,0,0,0,0,0,20,6,84,9658,12875,1039,243,2,0,0.18389999866485596
2016,3,6,3,30,0,0,0,0,0,0,0,20,6,84,9657,12292,1166,243,2,0,0.18389999866485596
2016,3,6,4,0,0,0,0,0,0,0,0,17,6,84,9162,11691,1295,238,2,0,0.18389999866485596
2016,3,6,4,30,0,0,0,0,0,0,0,17,6,84,9162,11078,1338,238,1,0,0.18389999866485596
2016,3,6,5,0,0,0,0,0,0,0,0,16,6,84,8997,10459,1382,233,1,0,0.18389999866485596
2016,3,6,5,30,0,0,0,0,0,0,0,16,6,84,8998,9837,1373,233,1,0,0.18389999866485596
2016,3,6,6,0,0,0,0,0,0,0,0,13,7,84,8435,9216,1365,231,2,0,0.18389999866485596
2016,3,6,6,30,22,335,46,22,335,46,0,10,8,84,7879,8598,1321,231,3,0,0.18389999866485596
2016,3,6,7,0,40,589,144,40,589,144,0,6,10,84,7205,7988,1277,232,4,0,0.18389999866485596
2016,3,6,7,30,52,730,254,52,730,254,0,3,11,84,6742,7390,1210,232,4,0,0.18389999866485596
2016,3,6,8,0,113,0,113,63,807,364,3,5,12,84,6781,6808,1143,233,5,0,0.18389999866485596
2016,3,6,8,30,122,0,122,70,869,471,3,2,13,84,6351,6247,1078,233,5,0,0.18389999866485596
2016,3,6,9,0,257,165,347,77,907,569,3,0,14,84,6116,5717,1014,237,6,0,0.18389999866485596
2016,3,6,9,30,263,43,290,82,940,657,3,0,14,84,6116,5226,945,237,6,0,0.18389999866485596
2016,3,6,10,0,336,204,473,86,962,732,3,-7,15,84,5339,4789,876,245,7,0,0.18389999866485596
2016,3,6,10,30,288,492,641,89,982,793,3,-7,15,84,5339,4422,781,245,7,0,0.18389999866485596
2016,3,6,11,0,314,470,667,94,991,838,3,-15,15,84,4577,4144,687,251,7,0,0.18389999866485596
2016,3,6,11,30,400,144,511,95,1001,866,3,-15,15,84,4575,3975,612,251,7,0,0.18389999866485596
2016,3,6,12,0,99,1002,875,99,1002,875,0,-26,15,84,3739,3928,537,255,7,0,0.18389999866485596
2016,3,6,12,30,99,1002,866,99,1002,866,0,-26,15,84,3738,4007,507,255,7,0,0.18389999866485596
2016,3,6,13,0,115,964,831,115,964,831,0,-39,16,84,2875,4207,477,261,7,0,0.18389999866485596
2016,3,6,13,30,112,952,784,112,952,784,,-36,15,84,3064,4510,475,261,7,1,0.18389999866485596
2016,3,6,14,0,105,941,723,105,941,723,0,-41,15,84,2813,4897,474,269,7,0,0.18389999866485596
2016,3,6,14,30,100,915,645,100,915,645,0,-41,15,84,2813,5349,470,269,6,0,0.18389999866485596
2016,3,6,15,0,87,899,557,87,899,557,0,-41,15,84,2775,5850,467,277,6,0,0.18389999866485596
2016,3,6,15,30,80,852,455,80,852,455,0,-39,14,84,2960,6389,451,277,5,0,0.18389999866485596
2016,3,6,16,0,66,810,349,66,810,349,0,-36,13,84,3148,6956,436,280,5,0,0.18389999866485596
2016,3,6,16,30,56,709,234,56,709,234,0,-34,12,84,3361,7542,419,280,4,0,0.18389999866485596
2016,3,6,17,0,40,560,123,40,560,123,0,-29,11,84,3745,8144,402,277,4,0,0.18389999866485596
2016,3,6,17,30,18,230,28,18,230,28,0,-27,10,84,4003,8755,394,277,3,0,0.18389999866485596
2016,3,6,18,0,0,0,0,0,0,0,1,-18,9,84,4756,9373,386,270,3,0,0.18389999866485596
2016,3,6,18,30,0,0,0,0,0,0,0,-15,8,84,5089,9994,393,270,3,0,0.18389999866485596
2016,3,6,19,0,0,0,0,0,0,0,0,-8,8,84,5846,10615,400,267,3,0,0.18389999866485596
2016,3,6,19,30,0,0,0,0,0,0,0,-5,7,84,6258,11232,412,267,3,0,0.18389999866485596
2016,3,6,20,0,0,0,0,0,0,0,0,2,7,84,7030,11840,425,264,3,0,0.18389999866485596
2016,3,6,20,30,0,0,0,0,0,0,0,5,6,84,7529,12435,437,264,3,0,0.18389999866485596
2016,3,6,21,0,0,0,0,0,0,0,0,10,6,84,8100,13010,449,264,3,0,0.18389999866485596
2016,3,6,21,30,0,0,0,0,0,0,0,10,6,84,8099,13554,462,264,3,0,0.18389999866485596
2016,3,6,22,0,0,0,0,0,0,0,0,11,6,84,8339,14054,477,263,3,0,0.18389999866485596
2016,3,6,22,30,0,0,0,0,0,0,0,15,5,84,8936,14489,501,263,2,0,0.18389999866485596
2016,3,6,23,0,0,0,0,0,0,0,0,15,5,84,8945,14830,526,264,2,0,0.18389999866485596
2016,3,6,23,30,0,0,0,0,0,0,0,15,5,84,8944,15044,554,264,2,0,0.18389999866485596
2016,3,7,0,0,0,0,0,0,0,0,0,15,5,84,8939,15103,583,264,2,0,0.18389999866485596
2016,3,7,0,30,0,0,0,0,0,0,0,18,4,84,9582,14997,598,264,2,0,0.18389999866485596
2016,3,7,1,0,0,0,0,0,0,0,1,17,4,84,9480,14743,613,264,2,0,0.18389999866485596
2016,3,7,1,30,0,0,0,0,0,0,0,17,4,84,9476,14371,612,264,2,0,0.18389999866485596
2016,3,7,2,0,0,0,0,0,0,0,8,17,4,84,9422,13915,612,261,2,0,0.18389999866485596
2016,3,7,2,30,0,0,0,0,0,0,8,17,4,84,9420,13400,600,261,2,0,0.18389999866485596
2016,3,7,3,0,0,0,0,0,0,0,8,17,4,84,9410,12845,588,257,3,0,0.18389999866485596
2016,3,7,3,30,0,0,0,0,0,0,8,17,4,84,9409,12263,567,257,3,0,0.18389999866485596
2016,3,7,4,0,0,0,0,0,0,0,8,15,4,84,9205,11663,546,255,3,0,0.18389999866485596
2016,3,7,4,30,0,0,0,0,0,0,6,15,4,84,9204,11051,527,255,3,0,0.18389999866485596
2016,3,7,5,0,0,0,0,0,0,0,9,13,4,84,8787,10433,508,255,3,0,0.18389999866485596
2016,3,7,5,30,0,0,0,0,0,0,9,13,4,84,8785,9811,516,255,3,0,0.18389999866485596
2016,3,7,6,0,0,0,0,0,0,0,9,9,4,84,8320,9189,525,254,4,0,0.18389999866485596
2016,3,7,6,30,22,0,22,28,271,49,9,6,5,84,7758,8571,578,254,4,4,0.18389999866485596
2016,3,7,7,0,65,15,68,51,532,147,9,-1,6,84,6800,7961,631,250,4,4,0.18389999866485596
2016,3,7,7,30,110,33,119,67,678,258,8,-4,7,84,6347,7361,705,250,4,4,0.18389999866485596
2016,3,7,8,0,153,45,170,80,762,368,8,-9,8,84,5698,6778,780,245,5,0,0.18389999866485596
2016,3,7,8,30,144,2,145,88,823,473,6,-9,8,84,5696,6216,852,245,4,0,0.18389999866485596
2016,3,7,9,0,153,3,155,95,866,569,9,-9,9,84,5589,5684,925,239,4,0,0.18389999866485596
2016,3,7,9,30,117,0,117,101,897,654,6,-9,9,84,5587,5192,965,239,4,0,0.18389999866485596
2016,3,7,10,0,216,13,225,108,913,725,6,-7,9,84,5861,4754,1006,241,4,0,0.18389999866485596
2016,3,7,10,30,154,6,159,111,931,783,6,-4,8,84,6269,4385,986,241,4,0,0.18389999866485596
2016,3,7,11,0,165,8,171,114,942,825,6,-5,8,84,6095,4106,967,250,5,0,0.18389999866485596
2016,3,7,11,30,313,28,335,115,951,851,6,-5,8,84,6093,3935,900,250,5,0,0.18389999866485596
2016,3,7,12,0,245,15,257,101,983,866,6,-13,8,84,5319,3889,834,257,6,0,0.18389999866485596
2016,3,7,12,30,349,46,384,100,983,857,6,-13,8,84,5317,3970,768,257,5,0,0.18389999866485596
2016,3,7,13,0,357,66,407,86,1004,835,6,-23,8,84,4406,4172,703,261,5,0,0.18389999866485596
2016,3,7,13,30,357,112,437,84,994,790,6,-23,8,83,4405,4478,673,261,5,0,0.18389999866485596
2016,3,7,14,0,80,982,729,80,982,729,1,-27,8,83,4084,4868,645,258,5,0,0.18389999866485596
2016,3,7,14,30,253,408,498,77,960,652,3,-24,7,83,4372,5323,647,258,4,0,0.18389999866485596
2016,3,7,15,0,210,416,430,76,918,559,3,-22,7,83,4569,5827,649,255,4,0,0.18389999866485596
2016,3,7,15,30,177,360,337,70,872,457,8,-19,6,83,4894,6368,663,255,4,0,0.18389999866485596
2016,3,7,16,0,143,311,253,71,770,343,8,-16,6,83,5236,6936,677,255,4,4,0.18389999866485596
2016,3,7,16,30,99,275,169,60,666,229,7,-13,5,83,5613,7524,693,255,3,4,0.18389999866485596
2016,3,7,17,0,48,444,116,48,444,116,4,-8,5,83,6131,8126,709,258,2,4,0.18389999866485596
2016,3,7,17,30,20,143,27,20,143,27,1,-5,4,84,6576,8738,717,258,1,0,0.18389999866485596
2016,3,7,18,0,0,0,0,0,0,0,8,0,4,84,7074,9357,726,266,1,0,0.18389999866485596
2016,3,7,18,30,0,0,0,0,0,0,8,3,3,84,7592,9978,728,266,1,0,0.18389999866485596
2016,3,7,19,0,0,0,0,0,0,0,0,6,3,84,7971,10598,731,278,1,0,0.18389999866485596
2016,3,7,19,30,0,0,0,0,0,0,8,6,3,84,7972,11214,729,278,1,0,0.18389999866485596
2016,3,7,20,0,0,0,0,0,0,0,8,8,3,84,8221,11822,728,291,1,0,0.18389999866485596
2016,3,7,20,30,0,0,0,0,0,0,8,11,2,84,8827,12416,722,291,1,0,0.18389999866485596
2016,3,7,21,0,0,0,0,0,0,0,4,11,2,84,8845,12989,717,304,1,0,0.18389999866485596
2016,3,7,21,30,0,0,0,0,0,0,4,11,2,84,8845,13531,709,304,1,0,0.18389999866485596
2016,3,7,22,0,0,0,0,0,0,0,4,10,2,84,8691,14028,702,313,1,0,0.18389999866485596
2016,3,7,22,30,0,0,0,0,0,0,8,13,1,84,9336,14459,697,313,1,0,0.18389999866485596
2016,3,7,23,0,0,0,0,0,0,0,4,12,1,84,9157,14796,693,321,1,0,0.18389999866485596
2016,3,7,23,30,0,0,0,0,0,0,4,12,1,84,9158,15007,689,321,1,0,0.18389999866485596
2016,3,8,0,0,0,0,0,0,0,0,4,11,1,84,9005,15064,686,325,1,0,0.18389999866485596
2016,3,8,0,30,0,0,0,0,0,0,4,11,1,84,9005,14958,680,325,1,0,0.18389999866485596
2016,3,8,1,0,0,0,0,0,0,0,4,10,1,84,8776,14705,674,327,1,0,0.18389999866485596
2016,3,8,1,30,0,0,0,0,0,0,1,10,1,84,8777,14335,673,327,1,0,0.18389999866485596
2016,3,8,2,0,0,0,0,0,0,0,4,8,1,84,8608,13881,672,325,2,0,0.18389999866485596
2016,3,8,2,30,0,0,0,0,0,0,1,8,1,84,8610,13368,676,325,2,0,0.18389999866485596
2016,3,8,3,0,0,0,0,0,0,0,1,9,1,84,8662,12815,680,319,2,0,0.18389999866485596
2016,3,8,3,30,0,0,0,0,0,0,4,9,1,84,8665,12235,683,319,2,0,0.18389999866485596
2016,3,8,4,0,0,0,0,0,0,0,0,6,2,84,8170,11635,686,315,2,0,0.18389999866485596
2016,3,8,4,30,0,0,0,0,0,0,1,6,2,84,8174,11024,687,315,2,0,0.18389999866485596
2016,3,8,5,0,0,0,0,0,0,0,0,7,2,84,8299,10406,688,315,3,0,0.18389999866485596
2016,3,8,5,30,0,0,0,0,0,0,0,4,3,84,7733,9784,677,315,3,0,0.18389999866485596
2016,3,8,6,0,0,0,0,0,0,0,0,3,4,84,7429,9162,667,319,3,0,0.18389999866485596
2016,3,8,6,30,27,324,53,27,324,53,1,-1,5,84,6931,8544,642,319,3,0,0.18389999866485596
2016,3,8,7,0,47,582,155,47,582,155,0,-6,7,84,6093,7933,618,327,4,0,0.18389999866485596
2016,3,8,7,30,60,726,269,60,726,269,0,-12,9,84,5322,7333,593,327,4,0,0.18389999866485596
2016,3,8,8,0,70,818,383,70,818,383,0,-26,11,84,3958,6748,568,346,5,0,0.18389999866485596
2016,3,8,8,30,77,879,492,77,879,492,0,-29,12,84,3707,6185,551,346,4,0,0.18389999866485596
2016,3,8,9,0,82,925,592,82,925,592,0,-38,13,84,3050,5652,535,352,4,0,0.18389999866485596
2016,3,8,9,30,87,955,681,87,955,681,0,-40,14,84,2859,5158,524,352,4,0,0.18389999866485596
2016,3,8,10,0,89,981,756,89,981,756,0,-47,15,84,2475,4717,514,352,4,0,0.18389999866485596
2016,3,8,10,30,91,997,815,91,997,815,0,-49,16,84,2322,4347,507,352,4,0,0.18389999866485596
2016,3,8,11,0,91,1011,859,91,1011,859,0,-54,17,84,2036,4066,501,345,4,0,0.18389999866485596
2016,3,8,11,30,92,1017,884,92,1017,884,0,-55,17,84,2036,3896,498,345,4,0,0.18389999866485596
2016,3,8,12,0,91,1022,891,91,1022,891,0,-59,18,84,1807,3850,496,341,4,0,0.18389999866485596
2016,3,8,12,30,91,1019,879,91,1019,879,0,-59,18,84,1806,3933,498,341,3,0,0.18389999866485596
2016,3,8,13,0,90,1011,849,90,1011,849,0,-61,18,84,1758,4138,501,336,3,0,0.18389999866485596
2016,3,8,13,30,89,999,802,89,999,802,1,-61,18,84,1758,4447,511,336,3,0,0.18389999866485596
2016,3,8,14,0,89,976,737,89,976,737,0,-61,18,84,1746,4839,521,330,4,0,0.18389999866485596
2016,3,8,14,30,85,953,659,85,953,659,0,-59,17,84,1859,5297,521,330,4,0,0.18389999866485596
2016,3,8,15,0,80,920,567,80,920,567,0,-59,17,84,1848,5803,521,324,4,0,0.18389999866485596
2016,3,8,15,30,74,876,465,74,876,465,0,-57,16,84,1969,6346,504,324,3,0,0.18389999866485596
2016,3,8,16,0,63,825,357,63,825,357,7,-57,16,84,1962,6916,487,319,3,4,0.18389999866485596
2016,3,8,16,30,54,730,242,54,730,242,3,-50,13,84,2380,7505,482,319,2,4,0.18389999866485596
2016,3,8,17,0,40,577,129,40,577,129,0,-40,11,84,3036,8108,477,312,1,0,0.18389999866485596
